Thread	Address	Instruction	Result
0000173F	.text:sum:loc_55D68A24F7E6	add     [rbp+var_160], 1	CF=0 SF=0 
0000173F	.text:sum+9B	add     [rbp+var_15C], 1	
0000173F	.text:sum:loc_55D68A24F7F4	mov     rax, [rbp+var_140]	RAX=00007FFE40D710B3 
0000173F	.text:sum+A9	movzx   eax, byte ptr [rax]	RAX=000000000000008A 
0000173F	.text:sum+AC	movzx   eax, al	
0000173F	.text:sum+AF	cmp     [rbp+var_15C], eax	CF=1 PF=0 SF=1 
0000173F	.text:sum+B5	jl      short loc_55D68A24F7E6	
0000173F	.text:sum:loc_55D68A24F7E6	add     [rbp+var_160], 1	CF=0 SF=0 
0000173F	.text:sum+9B	add     [rbp+var_15C], 1	
0000173F	.text:sum:loc_55D68A24F7F4	mov     rax, [rbp+var_140]	RAX=00007FFE40D710B3 
0000173F	.text:sum+A9	movzx   eax, byte ptr [rax]	RAX=000000000000008A 
0000173F	.text:sum+AC	movzx   eax, al	
0000173F	.text:sum+AF	cmp     [rbp+var_15C], eax	CF=1 SF=1 
0000173F	.text:sum+B5	jl      short loc_55D68A24F7E6	
0000173F	.text:sum:loc_55D68A24F7E6	add     [rbp+var_160], 1	CF=0 PF=1 SF=0 
0000173F	.text:sum+9B	add     [rbp+var_15C], 1	
0000173F	.text:sum:loc_55D68A24F7F4	mov     rax, [rbp+var_140]	RAX=00007FFE40D710B3 
0000173F	.text:sum+A9	movzx   eax, byte ptr [rax]	RAX=000000000000008A 
0000173F	.text:sum+AC	movzx   eax, al	
0000173F	.text:sum+AF	cmp     [rbp+var_15C], eax	CF=1 SF=1 
0000173F	.text:sum+B5	jl      short loc_55D68A24F7E6	
0000173F	.text:sum:loc_55D68A24F7E6	add     [rbp+var_160], 1	CF=0 SF=0 
0000173F	.text:sum+9B	add     [rbp+var_15C], 1	
0000173F	.text:sum:loc_55D68A24F7F4	mov     rax, [rbp+var_140]	RAX=00007FFE40D710B3 
0000173F	.text:sum+A9	movzx   eax, byte ptr [rax]	RAX=000000000000008A 
0000173F	.text:sum+AC	movzx   eax, al	
